HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,2450.0,14076.3,18908.8
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,6538.0,50424.41,58708.78
"03021410, 03044120",Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,14536.0,119808.61,135799.57
"03021410, 03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,454.0,5007.12,5800.12
03074390,Orizon Sa,LAS CONDES,,33679224.0,IQUIQUE-CL, ORIZON S.A.,27742.0,41330.0,44980.0
"03074320, 03074330, 03074390",Exportadora E Importadora Solcrisch Ltda.,PUERTO MONTT,,45933060.0,, EXPORTADORA E IMPORTADORA SOLCRISCH LTDA.,24999.0,34555.0,36905.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3332.0,25655.61,29904.95
"03021410, 03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1298.0,11102.24,12669.84
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,584.0,4981.07,5978.27
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3857.0,34771.39,39781.07
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,7209.0,63584.25,79128.6
03021410,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,23686.0,116850.0,116850.0
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,2212.0,28332.53,31539.93
03031320,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24716.0,160075.29,161775.29
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,24150.0,51450.0,55200.0
03021410,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,5012.0,27885.04,38917.82
03054160,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,17663.0,320425.55,323910.0
03048120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,8719.0,85199.76,85199.76
"16055300, 16055619",Inmuebles Cataluna Ltda,ANCUD,,44382214.0,, INMUEBLES CATALUNA LIMITADA,8346.8,33590.4,33590.4
03044120,Trusal S.A.,SANTIAGO,,32424589.0,, TRUSAL S.A.,2135.0,16384.44,20423.94
03082110,Sociedad Vasquez Y Sanchez Limitada,VALPARAISO,,35944954.0,, SOC.VASQUEZ Y SANCHEZ,8.0,49.5,160.5
03036812,Emp.D/Desarrollo Pesq.D/Chile,LAS CONDES,,23435131.0,, EMP.D/DESARROLLO PESQ.D/CHILE,28400.0,24097.2,30047.2
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1483.0,13447.39,16009.91
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1806.0,19590.51,21605.89
"03048120, 03075220, 03079210, 16055300, 16055612, 16056900",Granja Marina Chauquear Ltda,AVENIDA BRASIL CHILE,,4356717.0,, GRANJA MARINA CHAUQUEAR LTDA.,23125.8,129355.5,129355.5
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,21460.49,139703.37,143995.03
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,24548.0,122094.01,122094.01
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1774.0,12932.63,14908.54
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,1556.0,13404.62,15987.02
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2562.0,20890.43,25132.73
03048120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,18977.0,247694.93,251560.0
03049944,Salmonoil S.A.,SANTIAGO LA,,23455336.0,, SALMONOIL S.A.,22540.0,126890.0,132300.0
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,1441.0,14810.01,16739.74
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,22370.0,114000.0,114000.0
"03021410, 03021420, 03044120",Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,7394.0,57140.49,64205.75
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,3698.0,32005.74,36836.64
03044120,Trusal S.A.,SANTIAGO,,32424589.0,, TRUSAL S.A.,590.0,4394.77,5597.77
03048120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,22854.05,214859.51,216809.51
03031310,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,20697.85,120187.03,124391.8
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,4869.0,39576.2,39576.2
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,2125.0,16927.02,20340.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5118.0,29343.03,29343.03
03031310,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,19992.33,111286.51,115191.51
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,24150.0,56955.0,60950.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2666.0,22274.19,22274.19
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,24633.0,48838.0,52008.0
"03021410, 03044120",Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,4497.0,38109.85,38109.85
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,1446.0,11968.71,13646.61
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,2328.0,17641.87,21395.32
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,4974.0,42401.5,47872.9
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,4923.0,29044.41,38729.26
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,23680.0,114949.0,114949.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3216.0,25889.71,29974.17
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,21557.88,126181.72,130154.96
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5096.0,28154.3,40017.5
03031310,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,20415.95,110567.02,114472.02
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5496.0,29161.58,40538.3
03031310,Trusal S.A.,SANTIAGO,,32424589.0,, TRUSAL S.A.,21785.74,134058.8,136108.8
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,22780.0,115822.6,115822.6
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,19635.0,30460.0,33660.0
03035511,Foodcorp Chile S.A.,CORONEL,,44936081.0,, FOODCORP CHILE S.A.,322500.0,300000.0,313800.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,22480.0,114000.0,114000.0
03079210,Proyecta Corp. S.A.,"AVDA. DEL VALLE HUECHURABA, SANTIAGO S/N",,33940094.0,, PROYECTA CORP S.A.,15142.0,280907.25,284107.25
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3456.0,29692.14,35140.94
"03044120, 03045200",Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,4293.0,49093.71,53779.79
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,5244.0,36596.81,36596.81
03031310,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,20198.34,115257.79,119353.79
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,3500.0,29162.92,33537.92
16041912,Orizon Sa,LAS CONDES,,33679224.0,IQUIQUE-CL, ORIZON S.A.,47422.0,66960.0,66960.0
03044120,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,3542.0,36873.98,42125.72
03044200,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1754.0,20363.67,23187.61
"03021410, 03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,538.0,5859.13,6861.83
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,4850.0,42538.46,47951.06
03075210,,,,,,,25895.0,147000.0,150000.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1008.0,8133.3,9517.51
03021410,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,24870.0,115710.0,115710.0
03074390,Ixom Chile S.A.,CHIGUAYANTE,980119648.0,36997900.0,"IBMA-AT, KVM-US, IBMC-BE, IBM-US, IBM-AR, IBMB34-BR", ISAM CHILE S.A.,24736.4,48997.9,52497.9
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2564.0,27198.31,30161.91
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,24410.87,120460.0,120460.0
03031340,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,22838.88,100569.02,103106.25
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,15841.97,134251.79,151224.17
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,826.0,10040.67,11005.57
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,1000.0,7968.43,9668.43
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5124.0,28480.98,38423.08
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,770.0,6515.73,7550.42
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,1018.0,10621.05,12315.75
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5160.0,29504.9,40784.4
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2332.0,26906.97,29886.28
03049943,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,19450.0,263831.57,263831.57
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,2866.0,24216.65,29129.85
"03021410, 03044120",Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2503.0,22149.8,25654.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3244.0,27787.69,31614.39
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5198.0,30195.85,41256.6
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1290.0,12429.01,14634.91
03072110,Comercial Aquagro Ltda.,LAS CONDES,,38935634.0,, COMERCIAL AQUAGRO LTDA.,1928.0,23382.7,27045.9
03031310,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,21522.37,126956.58,133609.46
03082210,Nippon Meat Packers Inc.,LAS CONDES,,33598679.0,"NIPMY-US, 2282-JP", NIPPON MEAT PACKERS INC CHILE Y CIA LTDA,14169.0,401318.59,405523.59
03048120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,22038.34,203690.5,209287.0
03031310,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,20903.41,108887.29,112118.29
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2062.0,18206.2,20592.5
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,258.0,3311.12,3968.22
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,807.71,6771.01,7854.55
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,14326.93,115863.64,131910.32
03044120,Trusal S.A.,SANTIAGO,,32424589.0,, TRUSAL S.A.,850.0,6459.58,8104.58
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2936.0,23773.42,27503.8
03021410,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,4906.0,27950.81,38738.71
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1875.0,9651.63,13727.88
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,25008.0,60664.0,64800.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,3414.0,27359.03,31149.3
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,25200.0,58800.0,62400.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,5512.0,45935.34,45935.34
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2478.0,19368.36,22538.05
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23320.0,117230.0,117230.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1603.0,12442.25,12442.25
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2856.0,30453.22,30453.22
03035511,Comercial E Ind. Tres Lirios S.A.,PROVIDENCIA,,31990677.0,, COMERCIAL E IND. TRES LIRIOS S,256800.0,250277.82,288777.82
03044120,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,3214.0,35466.64,40236.22
03048120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,23816.4,256477.12,258302.12
"03077212, 16055300",Pesbasa S.A,PUERTO MONTT,,33936760.0,, PESBASA S.A.,24967.0,46452.5,49602.5
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,3177.0,18147.83,22348.24
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23745.0,89688.8,91498.8
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,4994.0,26424.49,38179.59
03044110,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,1812.0,16038.0,18343.0
03045400,Comercial Aquagro Ltda.,LAS CONDES,,38935634.0,, COMERCIAL AQUAGRO LTDA.,2312.0,22397.97,27021.97
03031420,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24353.52,186759.9,191071.76
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,10807.5,26302.5,28492.5
"03021410, 03044120",Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,5338.0,29077.05,40862.15
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,1466.0,11888.07,11888.07
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,7119.0,58149.15,73500.0
03031420,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,24588.0,185676.87,192375.0
16055300,Blue Shell S.A.,PROVIDENCIA,,33463925.0,, BLUE SHELL S.A.,16800.0,39120.0,42120.0
16055300,Toralla S.A.,CHONCHI,,33459646.0,, TORALLA SOCIEDAD ANONIMA,22906.0,70571.34,73700.0
03048120,Trusal S.A.,SANTIAGO,,32424589.0,, TRUSAL S.A.,23239.54,204562.0,208062.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,4186.0,41528.28,41528.28
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,3510.0,30475.6,38633.6
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,3050.0,25573.77,29386.27
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5038.0,23472.81,35763.97
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,4364.0,38215.59,42928.71
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5740.0,67198.78,74511.72
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1693.0,13281.09,16136.16
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5118.0,29058.84,29058.84
03048200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,22000.0,274938.0,274938.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,311.0,2502.78,2781.0
03044200,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,948.0,11646.41,12670.25
03048120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,21860.38,175081.39,175081.39
"03021410, 03044120",Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,2495.47,21412.05,24206.45
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,2625.0,23063.0,29172.5
"03044120, 03049943",Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,4502.0,40625.7,50350.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3730.0,29857.48,34592.06
03044200,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,511.0,6590.79,7622.3
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,900.0,9883.21,10640.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,893.0,7336.16,7336.16
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,24971.0,62715.5,65885.5
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,23100.0,60145.0,62700.0
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,23688.0,35402.0,38352.0
