HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223,"INVERMAR-CL, INVER-CL", INVERMAR S.A.,9678.0,61599.07,76274.8
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,7915.0,54140.59,64840.84
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,1498.0,11956.26,14442.96
03031220,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A-.,24750.0,115127.82,121834.15
03047413,Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710,, PESQUERA FRIOSUR S.A.,28028.0,74887.43,81387.43
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A,3598.0,24915.61,30384.57
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5612.69,37591.98,43338.03
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764,, SALMONES CUPQUELAN S.A.,2700.0,17001.0,21471.0
03048200,Caleta Bay Export Ltda.,ILIHUE PITRENO LAGO RANCO CHILE,,23578176,, CALETA BAY EXPORT LIMITADA,21924.5,222539.25,227339.25
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A,1781.0,11986.07,14604.14
"03025414,03044420,03049513,03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228,, EXPORTADORA NIK LTDA.,1776.0,7644.87,7644.87
16055300,Pesbasa S.A,PUERTO MONTT,,33936760,, PESBASA S.A.,23612.0,77547.6,81447.6
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,21814.0,92076.18,95189.18
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,21888.0,94177.9,99488.9
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097,, SALMONES DE CHILE ALIMENTOS S.A.,1543.0,17452.37,19458.27
03031220,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS,24200.0,106650.0,110000.0
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,21407.0,89385.87,94465.55
03077912,Bagamar Chile Spa,LAS CONDES,,45772584,, BAGAMAR CHILE SPA,26062.4,30608.0,34944.0
03031310,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,22122.0,95453.68,100344.8
"03031410,03049959",Piscicola Entre Rios Ltda.,TALAGANTE,,23419138,, PISCICOLA ENTRE RIOS LTDA.,21120.0,68232.12,72266.86
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,1694.0,11106.22,14155.42
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,23733.15,130493.12,135425.0
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,17590.0,208557.54,235294.53
03079991,Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710,, PESQUERA FRIOSUR S.A.,26200.0,26250.0,29900.0
"03054130,03054190",Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,21527.0,211720.0,215240.0
03031310,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS,21694.1,86629.08,93679.08
03079991,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452,, IMP.Y EXP. EUROFISH LTDA.,27810.0,25850.0,29700.0
03021410,Sociedad Comercial Pure Nature Spa,"LA CEBADA 1647, LOTEO CENTENARIO PUERTO VARAS",,23556715,, SOCIEDAD COMERCIAL PURE NATURE SPA,12000.0,52000.0,52000.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,559.31,4382.79,5313.02
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,24880.0,96575.3,96575.3
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,5036.0,52248.19,59489.31
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,3646.0,25213.04,30728.0
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,3211.0,31921.1,31921.1
03044120,Sociedad Comercial Pure Nature Spa,"LA CEBADA 1647, LOTEO CENTENARIO PUERTO VARAS",,23556715,, SOCIEDAD COMERCIAL PURE NATURE SPA,12000.0,70000.0,70000.0
03044420,Mastter S.A.,PROVIDENCIA,,22852801,, MASTTER S.A.,2276.0,10848.09,10848.09
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,12955.0,83566.18,102739.58
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5690.0,42950.54,42950.54
03031310,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,23114.3,91109.8,96659.8
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1463.0,14365.06,16532.52
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764,, SALMONES CUPQUELAN S.A.,6542.0,30025.81,39853.81
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERVICIOS DE ACUICULTURA ACUIMAG S.A.,5841.0,27069.3,40943.91
03044120,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,6018.0,42653.7,51680.7
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,23717.78,131176.46,136160.0
03044120,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,1644.0,11545.84,13929.64
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3582.0,29399.35,34429.15
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,23727.76,130604.51,135547.5
"03021410,03044120",Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4030.0,25666.87,31323.87
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,4205.0,31423.25,37409.35
03048200,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,22701.0,185936.0,189556.0
03049944,Procesadora Y Comercial Rapco Spa,PUERTO VARAS,,45768078,, PROCESADORA Y COMERCIAL RAPCO SPA,20353.08,239969.0,244800.0
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,2988.0,32686.25,38512.85
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA,1384.79,3560.1,8385.67
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,1382.0,9381.73,12007.53
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24586.75,128545.84,135182.5
"03021410,03044120",Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3294.0,20454.54,25081.14
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23930.0,99807.0,99807.0
16055300,Sudmaris Chile S.A.,CASTRO,,33472514,, SUDMARIS CHILE S.A,25200.0,70320.0,75600.0
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,21452.0,92252.45,95559.95
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1320.0,10126.02,14007.62
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,7808.0,61012.89,72115.25
16055300,Granja Marina Chauquear Ltda,AVENIDA BRASIL CHILE,,4356717,, GRANJA MARINA CHAUQUEAR LTDA.,23040.0,73440.0,73440.0
03021410,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,23526.0,96899.96,96899.96
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24583.95,128599.0,133735.0
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,344.0,3565.18,4251.46
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3276.0,29726.24,34327.64
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,12988.0,88026.67,106469.63
03044120,Comercial Xerez Ltda.,PUERTO MONTT,,31989958,, COMERCIAL XEREZ LTDA.,2121.0,16000.0,16000.0
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3886.0,31375.34,36978.46
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,12730.0,55799.2,62145.2
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,10590.0,73106.7,88991.7
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,5024.0,62304.63,71111.63
03049943,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,22648.1,281553.8,287927.94
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1720.0,11510.9,14534.9
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,2080.0,20229.6,23223.2
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3812.0,36302.05,41653.85
03071120,Cultivos Marinos Tongoy S.A.,COQUIMBO,,23583648,, CULTIVOS MARINOS TONGOY S.A.,45.0,2710.0,3655.45
03031220,Multiexport Pacific Farms Sa,SANTIAGO,,39945235,MULTIFOODS-CL, MULTIEXPORT PACIFIC FARMS S.A.,24723.0,122595.35,127937.5
03031220,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,23512.5,67856.25,72256.25
03031310,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,21949.34,108612.85,108612.85
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5301.0,19834.64,32836.31
16055300,Paquito Chile Ltda,ASTILLEROSS/N DALCAHUE LL CHILE,,23461320,, PAQUITO CHILE LIMITADA,25128.0,71104.0,75840.0
03079999,Mar De Lagos Exp. Limitada,LOTA,,35146070,, MAR DE LAGOS EXPORT LIMITADA,24720.0,31400.0,36000.0
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24300.0,109060.0,109060.0
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,23870.0,113954.4,113954.4
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,21908.0,93161.54,97591.54
03044120,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,13558.0,97093.56,117430.56
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,23724.23,131823.32,135195.0
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3498.0,26552.34,31099.74
03031340,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,4643.4,15117.93,16188.0
03031220,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A.,24750.0,115673.15,119879.48
03031220,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,25055.8,82882.0,86682.0
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23320.0,117799.57,117799.57
03031220,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,25630.0,74001.25,77801.25
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,5264.0,35741.0,43702.37
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,2322.0,13148.25,17560.05
03048200,Caleta Bay Export Ltda.,ILIHUE PITRENO LAGO RANCO CHILE,,23578176,, CALETA BAY EXPORT LIMITADA,22470.0,226330.0,232050.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,1502.0,11254.74,14078.48
03031220,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,22905.84,94245.6,98045.6
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,2926.0,34442.5,38831.5
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,24525.0,89900.0,93420.0
03044200,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,1853.0,18538.13,20947.03
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,22371.0,141430.18,146426.04
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4257.0,33805.94,39780.74
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,13454.0,119494.53,144788.05
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24390.0,96900.0,96900.0
03048200,Caleta Bay Export Ltda.,ILIHUE PITRENO LAGO RANCO CHILE,,23578176,, CALETA BAY EXPORT LIMITADA,22470.0,222800.0,228770.0
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,22030.0,96832.32,102136.84
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1343.0,13492.43,15441.49
"03025413,03025414,03049513",Importadora Y Exportadora Los Elefantes Ltda,LAS CONDES,,33627508,, IMPORT. Y EXPORT. LOS ELEFANTES LTDA,4058.0,18837.31,26263.45
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,1808.0,14022.64,16644.24
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A,9460.0,63738.92,77645.12
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3380.0,42329.09,47996.09
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2820.0,18872.9,22835.9
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,4456.0,50685.86,57369.86
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,24290.0,113620.0,113620.0
03031310,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,21678.0,93251.26,96566.26
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,3474.0,41318.52,46599.23
16041911,Camanchaca Pesca Sur Sa,CORONEL,,33937897,, CAMANCHACA PESCA SUR S.A.,25875.0,51750.0,51750.0
03025413,Comercial Pescamar Ltda.,CONCEPCION,,23574475,, COMERCIAL PESCAMAR LTDA.,1950.0,10390.2,10390.2
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,3456.0,42636.46,48699.46
03031310,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,21239.8,94237.16,101233.6
"03025414,03049513,03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228,, EXPORTADORA NIK LTDA.,4102.0,17261.16,17261.16
03031310,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,20432.37,63548.12,67448.12
16055300,Inmuebles Cataluna Ltda,ANCUD,,44382214,, INMUEBLES CATALUNA LIMITADA,22003.8,63737.11,68180.75
03021110,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,11539.0,48147.1,66032.55
03048200,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,22440.0,181086.86,186039.0
"03025414,03049513,03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228,, EXPORTADORA NIK LTDA.,2960.0,13058.46,13058.46
03035519,Marfood S.A.,CORONEL,,23491864,, MARFOOD S.A.,27300.0,31200.0,31200.0
03049943,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675,, COMERCIAL AUSTRAL S.A.,19247.24,191213.16,196031.25
03048110,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A.,24156.0,181846.98,185385.0
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,4796.0,34316.6,41572.79
16055300,Toralla S.A.,CHONCHI,,33459646,, TORALLA S.A.,25000.0,77730.0,82800.0
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,1937.0,21929.88,25610.18
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,24300.0,135385.0,138385.0
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,762.0,5043.23,6186.23
03049943,Integra Chile S.A.,SANTIAGO LA,,28388340,, INTEGRA CHILE S.A.,19047.6,201583.49,205920.0
03025413,Mastter S.A.,PROVIDENCIA,,22852801,, MASTTER S.A.,8066.0,26507.07,26507.07
03079991,Comercial Pacific Bay Ltda.,PAPUDO,,41529797,, COMERCIAL PACIFIC BAY LTDA.,27810.0,24304.0,28890.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2828.0,18491.63,22465.83
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,5696.0,48661.82,58174.14
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097,, SALMONES DE CHILE ALIMENTOS S.A.,1630.0,16680.99,19859.49
03049513,N.Lineros Y Cia.Ltda.,PUERTO MONTT,,35040805,, N.LINEROS Y CIA.LTDA.,58.0,396.0,511.56
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,2766.0,28590.62,32877.94
03062120,Exportadora Cpn Seafood Ltda.,PUERTO MONTT,,35183352,, EXPORTADORA CPN SEAFOOD LTDA.,706.0,30186.1,34407.98
"03021120,03021410,03044120",Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5116.0,37195.8,44358.2
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,20710.0,154071.81,158955.0
03031220,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638,, SALMONES PACIFIC STAR S.A.,22922.77,59244.8,62444.8
03079999,Mar De Lagos Exp. Limitada,LOTA,,35146070,, MAR DE LAGOS EXPORT LIMITADA,27810.0,35044.0,39744.0
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24586.4,130342.05,135500.0
16055300,Pacific Gold S.A.,"EL TENIENTE 80, PARQUE INDUSTRIAL PUERTO MONTT",,23489168,, PACIFIC GOLD S.A.,18210.0,34975.0,40700.0
03021410,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,2693.2,17570.08,18490.08
03031340,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24156.0,75956.79,81252.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,6915.0,86389.89,97824.64
03031420,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,23577.0,105425.0,109025.0
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,2958.0,20189.53,24626.53
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,1628.0,11200.78,14260.14
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,2609.0,31911.41,35448.56
03021410,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,1041.0,4303.74,6240.0
03048120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,19546.45,161669.23,165864.36
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23140.0,117799.5,117799.5
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA,4943.42,33253.69,39195.0
03048120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,20974.1,171123.9,177028.23
03025413,Mastter S.A.,PROVIDENCIA,,22852801,, MASTTER S.A.,2152.0,6705.76,6705.76
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764,, SALMONES CUPQUELAN S.A.,271.0,1791.7,2322.4
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA,24440.4,96710.0,96710.0
03049516,Emp.De Des.Pesquero De Chile S,LAS CONDES,,23406334,, EMP.DE DES.PESQUERO DE CHILE S,25410.0,61507.02,64382.02
