HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,8978.0,31420.92,44600.92
03049943,Procesadora Y Comercial Rapco Spa,PUERTO VARAS,,45768078.0,, PROCESADORA Y COM. RAPCO SPA,7496.0,71887.39,84960.0
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA.,9500.0,57990.28,79880.28
"03021410,03044120",Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1785.0,16586.65,19174.9
03048120,Ace Chile,PUERTO MONTT,,45918923.0,, ACME CHILE SPA,23936.05,212125.19,217195.19
03031310,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.A.,24750.0,77502.63,77502.63
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,3616.0,27920.27,33746.11
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,4800.0,44900.0,44900.0
16055300,Pacific Gold S.A.,"EL TENIENTE 80, PARQUE INDUSTRIAL PUERTO MONTT",,23489168.0,, PACIFIC GOLD S.A.,20880.0,34800.0,38900.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1843.0,13138.19,16443.44
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1748.0,16907.43,19267.23
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3443.0,27017.28,27017.28
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,151.2,186.05,1844.1
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,6850.0,63106.93,74424.43
"03031310,03048120",Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,21560.23,92479.09,95779.09
"03048110,03049942",Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,9214.37,36887.08,38085.08
03079992,Comerc. Y Prod. La Bahia Eirl,LA SERENA,,45153447.0,, COMERC. Y PROD. LA BAHIA S.A.,24622.5,15250.0,17640.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,4162.0,27147.34,32364.84
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1560.0,3939.0,7200.0
03045200,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,2112.0,17881.83,21725.93
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,3472.0,28463.42,34554.42
03031420,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A,24669.0,119622.25,126950.0
"03079991,03079992,03079999",Soc.Trade & Manage Solution Lt,VINA DEL MAR,,44591256.0,, SOC.TRADE & MANAGE SOLUTION LT,24745.0,18420.0,20820.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2777.0,25098.23,28584.48
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1762.0,13770.92,13770.92
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,23195.0,48699.0,51999.0
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A,5198.0,21170.6,35900.0
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,4966.0,53115.02,53115.02
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1744.0,17861.59,20056.59
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5010.0,31617.09,43210.09
03021410,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,24880.0,145350.0,145350.0
03079992,X X,ANTOFAGASTA,,33929522.0,,X X,24990.0,13984.0,16790.0
"03079991,03079992,03079999",Trento Comercial S.A,PROVIDENCIA,,23498891.0,, TRENTO SPA,24900.0,32250.0,34950.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,4072.0,38943.47,44252.07
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,5564.0,36353.83,43323.83
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,394.0,3414.6,4223.8
03048120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA..,22237.6,158990.67,160710.02
03062429,Imp.Y Exp. Woo Chang Chile Spa,RECOLETA,,38685350.0,, IMP.Y EXP. WOO CHANG CHILE SPA,780.0,7677.6,12320.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,5864.0,47984.74,55488.53
03031420,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24750.0,111627.0,119250.0
03079991,Comerc. Chilean Seafood Ltda.,VALPARAISO,,30596876.0,, COMERC. CHILEAN SEAFOOD LTDA.,26000.0,28500.0,32500.0
03079991,Exportadora Chilean Products,LO BARNECHEA,,45181297.0,, EXP CHILEAN PRODUCTS LTDA,27270.0,27080.0,29970.0
03044120,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,3434.0,23869.76,30065.96
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3450.0,52451.25,57305.25
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2562.0,26136.81,29354.31
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3040.0,27459.1,31274.1
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3124.0,32188.61,36186.61
03047413,Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710.0,, PESQUERA FRIOSUR S.A.,28028.0,69914.68,75769.68
03049943,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,23082.4,81691.2,88000.0
03021410,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.A.,5256.0,32238.11,44862.51
03021410,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2541.0,16041.37,21900.67
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097.0,, SALMONES DE CHILE ALIMENTOS S.A.,840.0,8155.09,9473.89
03048200,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,21626.0,199961.0,202511.0
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,3544.74,31072.26,36851.87
03031310,Ace Chile,PUERTO MONTT,,45918923.0,, ACME CHILE SPA,19242.84,112438.28,118454.28
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,7250.0,54215.85,64310.85
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,3442.0,35328.77,40162.57
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,438.0,6156.79,7045.19
03048120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A,4.32,2.0,602.0
03048120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,25180.0,126720.0,126720.0
03048120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,23598.0,162491.85,164250.0
"03038313,03048510",Imp.Y Exp. San Isidro Ltda,SAN BERNARDO,,45174858.0,, IMP.Y EXP. SAN ISIDRO S.A.,21511.94,642697.25,647686.93
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,8886.0,61782.7,74223.1
"03021410,03021420,03044120",Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA.,1524.0,13134.66,14750.1
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3772.0,24430.48,29160.48
03049943,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A.,19560.0,207231.32,212511.6
03048120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA..,22441.25,167016.92,169512.92
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1182.0,11578.2,13824.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,2136.0,15894.68,19694.96
"03025414,03044420,03045900",Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710.0,, PESQUERA FRIOSUR S.A.,1849.0,8592.0,12460.1
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,2104.0,21409.24,25196.44
16055300,Pacific Gold S.A.,"EL TENIENTE 80, PARQUE INDUSTRIAL PUERTO MONTT",,23489168.0,, PACIFIC GOLD S A,25512.0,43954.0,48000.0
03079999,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452.0,, IMP.Y EXP. EUROFISH LTDA,25750.0,26710.0,30750.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,10164.0,92326.74,106447.68
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,5080.0,44399.48,51499.88
"03021410,03044120",Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,5926.0,50998.52,58421.02
03025413,Mastter S.A.,PROVIDENCIA,,22852801.0,, MASTTER S.A.,2205.0,7819.62,7819.62
03049943,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23030.0,83334.0,83334.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,206.0,1768.19,2143.19
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,1018.0,10509.21,12132.2
03048120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,20358.17,99407.09,105492.36
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22688.81,214578.44,218295.0
03048120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA..,22037.54,140383.82,144339.79
03044200,Caleta Bay Export Ltda.,ILIHUE PITRENO LAGO RANCO CHILE,,23578176.0,, CALETA BAY EXPORT SPA,708.0,5807.47,5807.47
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2200.0,21950.0,21950.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,3744.0,30455.69,35664.09
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA.,4606.0,36478.2,41668.09
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4244.0,40736.23,46056.23
16055300,X X,ANTOFAGASTA,,33929522.0,,X X,23520.0,82488.81,85555.81
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3676.0,22465.06,27075.06
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,2298.0,21602.59,25247.36
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,136.0,1039.97,1384.77
03054160,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,16465.0,268375.79,272250.0
03021410,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,24682.45,102600.0,102600.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1468.0,13939.33,15725.93
03045200,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,4931.0,47407.78,54145.63
03044120,Tornagaleones S.A. Granja Marina,PUERTO MONTT,,38453061.0,,TORNAGALEONES S.A. GRANJA MARINA,1695.0,16553.0,19010.75
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,1724.0,11676.65,14789.85
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,4574.0,41964.4,50334.82
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1708.0,13600.14,16337.54
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,4034.0,38982.39,45683.53
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,1566.0,15057.78,17328.48
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,10180.0,93525.28,104433.28
03079992,Pesquera Villa Alegre S.A.,COQUIMBO,,23459034.0,, PESQUERA VILLA ALEGRE S.A.,28620.0,16930.0,20250.0
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,20315.69,87633.25,92377.44
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1870.0,17153.62,19506.12
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5159.0,24734.8,37967.9
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1779.23,19817.67,22857.42
03045200,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,5582.0,53091.32,60997.37
03044120,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A.,1740.0,14770.59,18069.39
03044120,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,3398.0,40535.88,44798.38
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5901.62,50054.14,56817.89
03047411,Congelados Pacifico S.A.,SANTIAGO BI,,33500060.0,, CONGELADOS PACIFICO S.A.,16929.0,41300.0,46800.0
03079991,Comercial Pacific Bay Ltda.,PAPUDO,,41529797.0,, COMERCIAL PACIFIC BAY LTDA.,24240.0,21850.0,24000.0
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,11612.0,109051.66,128211.46
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,2562.0,29152.72,29152.72
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24000.0,155750.27,155750.27
03035511,X X,ANTOFAGASTA,,33929522.0,,X X,105000.0,87500.0,92700.0
03079991,Pesquera Villa Alegre S.A.,COQUIMBO,,23459034.0,, PESQUERA VILLA ALEGRE S.A.,28296.0,28305.0,31725.0
03082110,Frozen Sea S.A.,VITACURA,,28403403.0,, FROZEN SEA S.A.,269.0,4837.58,6049.28
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,248.0,1632.18,2178.58
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3762.0,22042.03,27888.13
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1628.0,15902.55,18995.75
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,22879.1,180125.94,184328.7
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23630.0,159409.91,159409.91
03048120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24743.69,115633.29,120794.18
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,5850.0,58397.64,65725.14
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1225.0,9480.1,11195.1
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.A.,5202.0,49703.51,56986.31
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,928.0,7573.0,8875.28
16055300,Pacific Gold S.A.,"EL TENIENTE 80, PARQUE INDUSTRIAL PUERTO MONTT",,23489168.0,, PACIFIC GOLD S A,25512.0,43700.0,48000.0
03047413,Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710.0,, PESQUERA FRIOSUR S.A.,28028.0,70914.24,76869.24
03031390,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,20598.79,94058.5,98269.5
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,2246.0,21960.99,25070.14
03021410,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.A.,852.0,4117.8,5320.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,1270.97,9043.67,11207.67
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,25200.0,60902.0,66000.0
"03025414,03044420,03045900",Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710.0,, PESQUERA FRIOSUR S.A.,3650.0,16225.0,23123.5
03031310,Tornagaleones S.A. Granja Marina,PUERTO MONTT,,38453061.0,,TORNAGALEONES S.A. GRANJA MARINA,24186.23,93247.76,98943.66
03048120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,22685.98,131902.5,139223.79
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A.,4961.0,40329.13,47454.68
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S.A.,3604.0,36704.74,40803.34
03031320,Pacific Sea Ltda,PUERTO MONTT,,44591255.0,, PACIFIC SEA LTDA.,23970.36,98998.92,98998.92
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1318.0,13623.42,17192.02
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297.0,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,3262.0,33057.3,37624.1
03021410,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,12430.0,78521.56,78521.56
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,6948.0,68351.08,80177.68
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2876.0,27688.99,31298.99
03044120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,1002.0,8959.01,10377.33
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LIMITADA,5520.0,52065.38,59472.47
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,4968.0,42520.2,48745.2
